time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter,.fixed_quality
2023/02/20/17:06:12.210336,0,79572,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220612.0,42,T,4
2023/02/20/17:06:13.180110,0,79573,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220613.0,42,T,4
2023/02/20/17:06:14.169445,0,79574,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220614.0,42,T,4
2023/02/20/17:06:15.192842,0,79575,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220615.0,42,T,4
2023/02/20/17:06:16.200792,0,79576,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220616.0,42,T,4
2023/02/20/17:06:17.181911,0,79577,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220617.0,42,T,4
2023/02/20/17:06:18.219099,0,79578,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,220618.0,42,T,4
2023/02/20/17:06:19.187772,0,79579,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220619.0,42,T,4
2023/02/20/17:06:20.160294,0,79580,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220620.0,42,T,4
2023/02/20/17:06:21.178280,0,79581,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,220621.0,42,T,4
2023/02/20/17:06:22.186748,0,79582,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.61,671924.2981631518,4689328.668816542,220622.0,42,T,4
2023/02/20/17:06:23.173232,0,79583,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220623.0,42,T,4
2023/02/20/17:06:24.178815,0,79584,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.61,671924.2981631518,4689328.668816542,220624.0,42,T,4
2023/02/20/17:06:25.174965,0,79585,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,220625.0,42,T,4
2023/02/20/17:06:26.189159,0,79586,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.61,671924.2981631518,4689328.668816542,220626.0,42,T,4
2023/02/20/17:06:27.195901,0,79587,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.61,671924.2981631518,4689328.668816542,220627.0,42,T,4
2023/02/20/17:06:28.196376,0,79588,0,GNSS,42.337228333333336,71.0869505,24.5,0.62,671924.3118938312,4689328.6691535255,220628.0,42,T,4
2023/02/20/17:06:29.209553,0,79589,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220629.0,42,T,4
2023/02/20/17:06:30.191905,0,79590,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220630.0,42,T,4
2023/02/20/17:06:31.187228,0,79591,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.62,671924.2981631518,4689328.668816542,220631.0,42,T,4
2023/02/20/17:06:32.206386,0,79592,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220632.0,42,T,4
2023/02/20/17:06:33.205054,0,79593,0,GNSS,42.3372285,71.08695033333333,24.5,0.61,671924.2977089453,4689328.687323603,220633.0,42,T,4
2023/02/20/17:06:34.245183,0,79594,0,GNSS,42.3372285,71.08695033333333,24.5,0.62,671924.2977089453,4689328.687323603,220634.0,42,T,4
2023/02/20/17:06:35.190586,0,79595,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220635.0,42,T,4
2023/02/20/17:06:36.201392,0,79596,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220636.0,42,T,4
2023/02/20/17:06:37.191941,0,79597,0,GNSS,42.3372285,71.08695033333333,24.5,0.61,671924.2977089453,4689328.687323603,220637.0,42,T,4
2023/02/20/17:06:38.211257,0,79598,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220638.0,42,T,4
2023/02/20/17:06:39.188568,0,79599,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220639.0,42,T,4
2023/02/20/17:06:40.191449,0,79600,0,GNSS,42.3372285,71.08695016666667,24.5,0.62,671924.2839782661,4689328.68698662,220640.0,42,T,4
2023/02/20/17:06:41.184806,0,79601,0,GNSS,42.3372285,71.08695033333333,24.5,0.6,671924.2977089453,4689328.687323603,220641.0,42,T,4
2023/02/20/17:06:42.168611,0,79602,0,GNSS,42.3372285,71.08695016666667,24.5,0.6,671924.2839782661,4689328.68698662,220642.0,42,T,4
2023/02/20/17:06:43.152143,0,79603,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220643.0,42,T,4
2023/02/20/17:06:44.172728,0,79604,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220644.0,42,T,4
2023/02/20/17:06:45.195187,0,79605,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220645.0,42,T,4
2023/02/20/17:06:46.184562,0,79606,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220646.0,42,T,4
2023/02/20/17:06:47.170936,0,79607,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220647.0,42,T,4
2023/02/20/17:06:48.167433,0,79608,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220648.0,42,T,4
2023/02/20/17:06:49.194640,0,79609,0,GNSS,42.3372285,71.08695016666667,24.5,0.61,671924.2839782661,4689328.68698662,220649.0,42,T,4
2023/02/20/17:06:50.178754,0,79610,0,GNSS,42.3372285,71.08695016666667,24.5,0.6,671924.2839782661,4689328.68698662,220650.0,42,T,4
2023/02/20/17:06:51.178949,0,79611,0,GNSS,42.3372285,71.08695016666667,24.5,0.6,671924.2839782661,4689328.68698662,220651.0,42,T,4
2023/02/20/17:06:52.188159,0,79612,0,GNSS,42.3372285,71.08695,24.5,0.6,671924.2702475867,4689328.686649637,220652.0,42,T,4
2023/02/20/17:06:53.181414,0,79613,0,GNSS,42.3372285,71.08695016666667,24.5,0.59,671924.2839782661,4689328.68698662,220653.0,42,T,4
2023/02/20/17:06:54.232019,0,79614,0,GNSS,42.3372285,71.08695016666667,24.5,0.59,671924.2839782661,4689328.68698662,220654.0,42,T,4
2023/02/20/17:06:55.173449,0,79615,0,GNSS,42.3372285,71.08695016666667,24.5,0.59,671924.2839782661,4689328.68698662,220655.0,42,T,4
2023/02/20/17:06:56.155399,0,79616,0,GNSS,42.3372285,71.08695016666667,24.5,0.59,671924.2839782661,4689328.68698662,220656.0,42,T,4
2023/02/20/17:06:57.180792,0,79617,0,GNSS,42.3372285,71.08695,24.5,0.59,671924.2702475867,4689328.686649637,220657.0,42,T,4
2023/02/20/17:06:58.189894,0,79618,0,GNSS,42.3372285,71.08695016666667,24.5,0.59,671924.2839782661,4689328.68698662,220658.0,42,T,4
2023/02/20/17:06:59.217990,0,79619,0,GNSS,42.3372285,71.08695,24.5,0.59,671924.2702475867,4689328.686649637,220659.0,42,T,4
2023/02/20/17:07:00.224457,0,79620,0,GNSS,42.3372285,71.08695,24.5,0.59,671924.2702475867,4689328.686649637,220700.0,42,T,4
2023/02/20/17:07:01.185526,0,79621,0,GNSS,42.3372285,71.08695,24.5,0.59,671924.2702475867,4689328.686649637,220701.0,42,T,4
2023/02/20/17:07:02.185821,0,79622,0,GNSS,42.3372285,71.08695,24.5,0.59,671924.2702475867,4689328.686649637,220702.0,42,T,4
2023/02/20/17:07:03.171590,0,79623,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.59,671924.2981631518,4689328.668816542,220703.0,42,T,4
2023/02/20/17:07:04.184826,0,79624,0,GNSS,42.337228333333336,71.08695033333333,24.5,0.57,671924.2981631518,4689328.668816542,220704.0,42,T,4
2023/02/20/17:07:05.146903,0,79625,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220705.0,42,T,4
2023/02/20/17:07:06.299772,0,79626,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220706.0,42,T,4
2023/02/20/17:07:07.194903,0,79627,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220707.0,42,T,4
2023/02/20/17:07:08.198451,0,79628,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220708.0,42,T,4
2023/02/20/17:07:09.193803,0,79629,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220709.0,42,T,4
2023/02/20/17:07:10.211344,0,79630,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220710.0,42,T,4
2023/02/20/17:07:11.193374,0,79631,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220711.0,42,T,4
2023/02/20/17:07:12.160474,0,79632,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220712.0,42,T,4
2023/02/20/17:07:13.181558,0,79633,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220713.0,42,T,4
2023/02/20/17:07:14.157466,0,79634,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220714.0,42,T,4
2023/02/20/17:07:15.188796,0,79635,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220715.0,42,T,4
2023/02/20/17:07:16.185421,0,79636,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220716.0,42,T,4
2023/02/20/17:07:17.172918,0,79637,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220717.0,42,T,4
2023/02/20/17:07:18.192321,0,79638,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220718.0,42,T,4
2023/02/20/17:07:19.195167,0,79639,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220719.0,42,T,4
2023/02/20/17:07:20.175355,0,79640,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220720.0,42,T,4
2023/02/20/17:07:21.170527,0,79641,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220721.0,42,T,4
2023/02/20/17:07:22.181488,0,79642,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220722.0,42,T,4
2023/02/20/17:07:23.180207,0,79643,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220723.0,42,T,4
2023/02/20/17:07:24.147670,0,79644,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220724.0,42,T,4
2023/02/20/17:07:25.185021,0,79645,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220725.0,42,T,4
2023/02/20/17:07:26.380312,0,79646,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220726.0,42,T,4
2023/02/20/17:07:27.198211,0,79647,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220727.0,42,T,4
2023/02/20/17:07:28.207924,0,79648,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220728.0,42,T,4
2023/02/20/17:07:29.231258,0,79649,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220729.0,42,T,4
2023/02/20/17:07:30.254954,0,79650,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220730.0,42,T,4
2023/02/20/17:07:31.182130,0,79651,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220731.0,42,T,4
2023/02/20/17:07:32.189581,0,79652,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220732.0,42,T,4
2023/02/20/17:07:33.175055,0,79653,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.59,671924.3256245108,4689328.669490508,220733.0,42,T,4
2023/02/20/17:07:34.166958,0,79654,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220734.0,42,T,4
2023/02/20/17:07:35.163886,0,79655,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.57,671924.3256245108,4689328.669490508,220735.0,42,T,4
2023/02/20/17:07:36.209630,0,79656,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.57,671924.3260787171,4689328.650983446,220736.0,42,T,4
2023/02/20/17:07:37.173405,0,79657,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.58,671924.3260787171,4689328.650983446,220737.0,42,T,4
2023/02/20/17:07:38.163535,0,79658,0,GNSS,42.33722816666667,71.08695066666667,24.5,0.59,671924.3260787171,4689328.650983446,220738.0,42,T,4
2023/02/20/17:07:39.183584,0,79659,0,GNSS,42.337228333333336,71.08695066666667,24.6,0.57,671924.3256245108,4689328.669490508,220739.0,42,T,4
2023/02/20/17:07:40.185667,0,79660,0,GNSS,42.337228333333336,71.0869505,24.6,0.58,671924.3118938312,4689328.6691535255,220740.0,42,T,4
2023/02/20/17:07:41.182370,0,79661,0,GNSS,42.337228333333336,71.0869505,24.6,0.59,671924.3118938312,4689328.6691535255,220741.0,42,T,4
2023/02/20/17:07:42.204989,0,79662,0,GNSS,42.337228333333336,71.0869505,24.6,0.58,671924.3118938312,4689328.6691535255,220742.0,42,T,4
2023/02/20/17:07:43.192169,0,79663,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220743.0,42,T,4
2023/02/20/17:07:44.177552,0,79664,0,GNSS,42.33722816666667,71.0869505,24.6,0.58,671924.3123480377,4689328.650646463,220744.0,42,T,4
2023/02/20/17:07:45.181093,0,79665,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220745.0,42,T,4
2023/02/20/17:07:46.200201,0,79666,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220746.0,42,T,4
2023/02/20/17:07:47.179713,0,79667,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220747.0,42,T,4
2023/02/20/17:07:48.170694,0,79668,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220748.0,42,T,4
2023/02/20/17:07:49.185950,0,79669,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220749.0,42,T,4
2023/02/20/17:07:50.208843,0,79670,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220750.0,42,T,4
2023/02/20/17:07:51.195792,0,79671,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220751.0,42,T,4
2023/02/20/17:07:52.185152,0,79672,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220752.0,42,T,4
2023/02/20/17:07:53.166860,0,79673,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220753.0,42,T,4
2023/02/20/17:07:54.205054,0,79674,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220754.0,42,T,4
2023/02/20/17:07:55.197394,0,79675,0,GNSS,42.3372285,71.0869505,24.5,0.58,671924.3114396249,4689328.687660585,220755.0,42,T,4
2023/02/20/17:07:56.177247,0,79676,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220756.0,42,T,4
2023/02/20/17:07:57.190663,0,79677,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220757.0,42,T,4
2023/02/20/17:07:58.218308,0,79678,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220758.0,42,T,4
2023/02/20/17:07:59.213527,0,79679,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220759.0,42,T,4
2023/02/20/17:08:00.212916,0,79680,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220800.0,42,T,4
2023/02/20/17:08:01.181156,0,79681,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220801.0,42,T,4
2023/02/20/17:08:02.181273,0,79682,0,GNSS,42.3372285,71.0869505,24.5,0.58,671924.3114396249,4689328.687660585,220802.0,42,T,4
2023/02/20/17:08:03.203328,0,79683,0,GNSS,42.3372285,71.0869505,24.5,0.58,671924.3114396249,4689328.687660585,220803.0,42,T,4
2023/02/20/17:08:04.193188,0,79684,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220804.0,42,T,4
2023/02/20/17:08:05.193700,0,79685,0,GNSS,42.337228333333336,71.0869505,24.5,0.61,671924.3118938312,4689328.6691535255,220805.0,42,T,4
2023/02/20/17:08:06.144489,0,79686,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220806.0,42,T,4
2023/02/20/17:08:07.160851,0,79687,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220807.0,42,T,4
2023/02/20/17:08:08.227138,0,79688,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220808.0,42,T,4
2023/02/20/17:08:09.286783,0,79689,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220809.0,42,T,4
2023/02/20/17:08:10.174151,0,79690,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220810.0,42,T,4
2023/02/20/17:08:11.177531,0,79691,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220811.0,42,T,4
2023/02/20/17:08:12.194108,0,79692,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220812.0,42,T,4
2023/02/20/17:08:13.184193,0,79693,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220813.0,42,T,4
2023/02/20/17:08:14.203298,0,79694,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220814.0,42,T,4
2023/02/20/17:08:15.190616,0,79695,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220815.0,42,T,4
2023/02/20/17:08:16.195615,0,79696,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220816.0,42,T,4
2023/02/20/17:08:17.189721,0,79697,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220817.0,42,T,4
2023/02/20/17:08:18.170889,0,79698,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220818.0,42,T,4
2023/02/20/17:08:19.174983,0,79699,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220819.0,42,T,4
2023/02/20/17:08:20.204762,0,79700,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220820.0,42,T,4
2023/02/20/17:08:21.172958,0,79701,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220821.0,42,T,4
2023/02/20/17:08:22.219196,0,79702,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220822.0,42,T,4
2023/02/20/17:08:23.192242,0,79703,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220823.0,42,T,4
2023/02/20/17:08:24.132987,0,79704,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220824.0,42,T,4
2023/02/20/17:08:25.175348,0,79705,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220825.0,42,T,4
2023/02/20/17:08:26.184235,0,79706,0,GNSS,42.337228333333336,71.0869505,24.5,0.58,671924.3118938312,4689328.6691535255,220826.0,42,T,4
2023/02/20/17:08:27.184838,0,79707,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220827.0,42,T,4
2023/02/20/17:08:28.182205,0,79708,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220828.0,42,T,4
2023/02/20/17:08:29.148963,0,79709,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220829.0,42,T,4
2023/02/20/17:08:30.203090,0,79710,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220830.0,42,T,4
2023/02/20/17:08:31.181185,0,79711,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220831.0,42,T,4
2023/02/20/17:08:32.216149,0,79712,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220832.0,42,T,4
2023/02/20/17:08:33.257125,0,79713,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220833.0,42,T,4
2023/02/20/17:08:34.199586,0,79714,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220834.0,42,T,4
2023/02/20/17:08:35.196364,0,79715,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220835.0,42,T,4
2023/02/20/17:08:36.219501,0,79716,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220836.0,42,T,4
2023/02/20/17:08:37.212257,0,79717,0,GNSS,42.337228333333336,71.0869505,24.5,0.59,671924.3118938312,4689328.6691535255,220837.0,42,T,4
2023/02/20/17:08:38.193852,0,79718,0,GNSS,42.337228333333336,71.0869505,24.5,0.6,671924.3118938312,4689328.6691535255,220838.0,42,T,4
2023/02/20/17:08:39.186235,0,79719,0,GNSS,42.3372285,71.0869505,24.5,0.6,671924.3114396249,4689328.687660585,220839.0,42,T,4
2023/02/20/17:08:40.193221,0,79720,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220840.0,42,T,4
2023/02/20/17:08:41.190129,0,79721,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220841.0,42,T,4
2023/02/20/17:08:42.183824,0,79722,0,GNSS,42.3372285,71.0869505,24.5,0.59,671924.3114396249,4689328.687660585,220842.0,42,T,4
2023/02/20/17:08:43.217801,0,79723,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220843.0,42,T,4
2023/02/20/17:08:44.210375,0,79724,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220844.0,42,T,4
2023/02/20/17:08:45.184395,0,79725,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220845.0,42,T,4
2023/02/20/17:08:46.174432,0,79726,0,GNSS,42.337228333333336,71.0869505,24.5,0.57,671924.3118938312,4689328.6691535255,220846.0,42,T,4
2023/02/20/17:08:47.189434,0,79727,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220847.0,42,T,4
2023/02/20/17:08:48.224709,0,79728,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220848.0,42,T,4
2023/02/20/17:08:49.190041,0,79729,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220849.0,42,T,4
2023/02/20/17:08:50.182104,0,79730,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220850.0,42,T,4
2023/02/20/17:08:51.171940,0,79731,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220851.0,42,T,4
2023/02/20/17:08:52.190638,0,79732,0,GNSS,42.3372285,71.0869505,24.5,0.57,671924.3114396249,4689328.687660585,220852.0,42,T,4
2023/02/20/17:08:53.187141,0,79733,0,GNSS,42.3372285,71.0869505,24.5,0.56,671924.3114396249,4689328.687660585,220853.0,42,T,4
2023/02/20/17:08:54.202224,0,79734,0,GNSS,42.3372285,71.0869505,24.6,0.56,671924.3114396249,4689328.687660585,220854.0,42,T,4
2023/02/20/17:08:55.172318,0,79735,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220855.0,42,T,4
2023/02/20/17:08:56.201484,0,79736,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220856.0,42,T,4
2023/02/20/17:08:57.183204,0,79737,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220857.0,42,T,4
2023/02/20/17:08:58.200125,0,79738,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220858.0,42,T,4
2023/02/20/17:08:59.275450,0,79739,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220859.0,42,T,4
2023/02/20/17:09:00.196921,0,79740,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220900.0,42,T,4
2023/02/20/17:09:01.174554,0,79741,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220901.0,42,T,4
2023/02/20/17:09:02.313329,0,79742,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.58,671924.3256245108,4689328.669490508,220902.0,42,T,4
2023/02/20/17:09:03.188354,0,79743,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220903.0,42,T,4
2023/02/20/17:09:04.203022,0,79744,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220904.0,42,T,4
2023/02/20/17:09:05.176532,0,79745,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220905.0,42,T,4
2023/02/20/17:09:06.218336,0,79746,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220906.0,42,T,4
2023/02/20/17:09:07.186998,0,79747,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220907.0,42,T,4
2023/02/20/17:09:08.189683,0,79748,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220908.0,42,T,4
2023/02/20/17:09:09.190362,0,79749,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220909.0,42,T,4
2023/02/20/17:09:10.188829,0,79750,0,GNSS,42.337228333333336,71.08695066666667,24.5,0.56,671924.3256245108,4689328.669490508,220910.0,42,T,4
